DOI,Sample_ID,Subsample_ID,Macro or Micro,River Name,CITY,STATE,Latitude,Longitude,"Source (soil, water, etc.)",Watershed Name,Land Use Type,Nearest Steamgage,Streamgage Site,Season of Collection,Year of Collection,Date of collection,Time of collection,Concentration,Concentration_Units,Amount of Sample Collected,Number of Particles Found,Material,Color,Reported Size,Evaluated Size Range (smallest filter size),Evaluated Size Range Units,Morphology,Comment,Standardized Data in ppm3,Spatial File Name,PRECIP,BSLDEM30M,DRNAREA,LC01DEV/LC11DEV,50-percent AEP flood
doi.org/10.1016/j.watres.2018.10.013,Buffalo_Horn_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Deer_Creek_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Deer_Creek_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Deer_Creek_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Deer_Creek_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,2.3,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,2300,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,1.5,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1500,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,5.1,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,5100,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.982097,-111.025875,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Flathead_Pass_4A|doi.org/10.1016/j.watres.2018.10.013.kml,39.86,32.3,0.6,0,7.69
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Porcupine_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.623585,-111.20552,Surface water,,,10266,11453580,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Axtell_3B|doi.org/10.1016/j.watres.2018.10.013.kml,33.82,31.4,916.3,1,2660
doi.org/10.1016/j.watres.2018.10.013,Axtell_SC_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,44.929961,-111.125514,Surface water,,,10256,103087885,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013.kml,43.45,40.9,7.8,0,58.2
doi.org/10.1016/j.watres.2018.10.013,Flathead_Pass_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,44.929961,-111.125514,Surface water,,,10256,103087885,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013.kml,43.45,40.9,7.8,0,58.2
doi.org/10.1016/j.watres.2018.10.013,GR_Bacon_Rind_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,44.929961,-111.125514,Surface water,,,10256,103087885,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013.kml,43.45,40.9,7.8,0,58.2
doi.org/10.1016/j.watres.2018.10.013,GR_Bacon_Rind_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,44.929961,-111.125514,Surface water,,,10256,103087885,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013.kml,43.45,40.9,7.8,0,58.2
doi.org/10.1016/j.watres.2018.10.013,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,44.929961,-111.125514,Surface water,,,10256,103087885,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Bacon_Rind_2B|doi.org/10.1016/j.watres.2018.10.013.kml,43.45,40.9,7.8,0,58.2
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,1.6,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1600,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,2.4,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,2400,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,0.6,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,600,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,1.3,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1300,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
doi.org/10.1016/j.watres.2018.10.013,GR_Bighorn_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.060033,-111.044924,Surface water,,,10256,103087885,,,September 2015- June 2017,,3.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,3800,GR_Bighorn_5A|doi.org/10.1016/j.watres.2018.10.013.kml,41.55,73.4,0.1,0,1.83
